partyID,party,party,position,statementID,statement_title,statement
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
20,DKP,Deutsche Kommunistische Partei,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
23,Die Humanisten,Partei der Humanisten,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
24,du.,Die Urbane. Eine HipHop Partei,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
29,III. Weg,DER DRITTE WEG,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
30,BÜNDNIS21,diePinken/BÜNDNIS21,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
31,LIEBE,Europäische Partei LIEBE,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
32,LKR,Liberal-Konservative Reformer,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
33,PdF,Partei des Fortschritts,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
35,SSW,Südschleswigscher Wählerverband,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,neutral,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
38,Volt,Volt Deutschland,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,neutral,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
3,AfD,Alternative für Deutschland,disagree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
4,FDP,Freie Demokratische Partei,disagree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
5,DIE LINKE,DIE LINKE,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
7,FREIE WÄHLER,FREIE WÄHLER,neutral,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
11,PIRATEN,Piratenpartei Deutschland,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
12,ÖDP,Ökologisch-Demokratische Partei,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
15,BP,Bayernpartei,disagree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
20,DKP,Deutsche Kommunistische Partei,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
22,BüSo,Bürgerrechtsbewegung Solidarität,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
23,Die Humanisten,Partei der Humanisten,neutral,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
24,du.,Die Urbane. Eine HipHop Partei,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
29,III. Weg,DER DRITTE WEG,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
30,BÜNDNIS21,diePinken/BÜNDNIS21,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
31,LIEBE,Europäische Partei LIEBE,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
32,LKR,Liberal-Konservative Reformer,disagree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
33,PdF,Partei des Fortschritts,neutral,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
35,SSW,Südschleswigscher Wählerverband,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
38,Volt,Volt Deutschland,agree,36,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens im Jahr 2022 auf mindestens 12 Euro erhöht werden.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
3,AfD,Alternative für Deutschland,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
4,FDP,Freie Demokratische Partei,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
5,DIE LINKE,DIE LINKE,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
7,FREIE WÄHLER,FREIE WÄHLER,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
11,PIRATEN,Piratenpartei Deutschland,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
12,ÖDP,Ökologisch-Demokratische Partei,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
15,BP,Bayernpartei,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,neutral,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
20,DKP,Deutsche Kommunistische Partei,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
23,Die Humanisten,Partei der Humanisten,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
24,du.,Die Urbane. Eine HipHop Partei,neutral,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
29,III. Weg,DER DRITTE WEG,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
31,LIEBE,Europäische Partei LIEBE,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
32,LKR,Liberal-Konservative Reformer,disagree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
33,PdF,Partei des Fortschritts,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
35,SSW,Südschleswigscher Wählerverband,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,neutral,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
38,Volt,Volt Deutschland,agree,37,Besteuerung des Flugverkehrs,Der Flugverkehr soll höher besteuert werden.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
2,SPD,Sozialdemokratische Partei Deutschlands,disagree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
3,AfD,Alternative für Deutschland,agree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
4,FDP,Freie Demokratische Partei,neutral,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
5,DIE LINKE,DIE LINKE,disagree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
7,FREIE WÄHLER,FREIE WÄHLER,agree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
10,NPD,Nationaldemokratische Partei Deutschlands,agree,38,Homeoffice,"Unternehmen sollen selbst entscheiden, ob sie ihren Beschäftigten das Arbeiten im Homeoffice erlauben."
